File Path,Label
D:\deepfake-detector\data\frames\fake\966_988\966_988_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\213_083\213_083_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\183_253\183_253_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\335\335_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\635\635_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\668_664\668_664_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\589\589_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\205\205_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\759_755\759_755_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\785\785_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\006_002\006_002_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\654_648\654_648_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\105\105_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\560_557\560_557_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\293_296\293_296_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\251_375\251_375_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\476_400\476_400_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\101\101_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\738_804\738_804_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\370\370_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\145\145_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\467\467_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\682_669\682_669_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\713_726\713_726_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\439\439_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\559_543\559_543_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\112_892\112_892_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\562\562_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\831_508\831_508_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\131\131_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\288\288_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\533_450\533_450_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\082_103\082_103_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\552_851\552_851_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\838_810\838_810_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\757\757_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\610_692\610_692_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\865_739\865_739_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\710_788\710_788_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\829\829_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\650_625\650_625_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\055\055_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\054\054_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\818_820\818_820_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\823_584\823_584_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\922\922_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\278_306\278_306_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\827\827_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\398\398_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\990\990_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\515_519\515_519_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\183_253\183_253_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\009_027\009_027_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\884\884_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\916_783\916_783_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\754_758\754_758_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\676_776\676_776_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\971_564\971_564_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\948_965\948_965_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\161_141\161_141_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\640_638\640_638_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\426\426_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\453_402\453_402_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\826\826_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\459_430\459_430_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\537\537_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\082_103\082_103_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\704_723\704_723_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\483\483_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\625_650\625_650_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\954\954_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\734_699\734_699_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\737\737_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\302_323\302_323_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\842\842_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\122_144\122_144_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\402_453\402_453_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\635_642\635_642_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\022_489\022_489_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\762\762_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\155\155_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\406_391\406_391_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\383_353\383_353_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\475\475_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\011\011_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\636\636_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\402_453\402_453_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\487\487_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\529\529_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\915\915_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\062\062_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\924_917\924_917_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\559_543\559_543_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\565_589\565_589_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\497_403\497_403_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\348_202\348_202_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\722\722_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\282\282_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\839_864\839_864_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\745\745_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\567_606\567_606_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\977_075\977_075_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\306\306_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\789\789_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\640\640_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\801\801_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\319_352\319_352_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\715_721\715_721_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\383_353\383_353_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\670\670_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\422_695\422_695_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\519\519_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\631\631_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\072\072_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\250_461\250_461_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\492\492_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\819_786\819_786_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\484_415\484_415_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\052_108\052_108_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\371_367\371_367_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\569_921\569_921_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\878_866\878_866_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\519_515\519_515_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\910_911\910_911_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\719\719_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\943\943_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\088_060\088_060_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\881_856\881_856_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\918_934\918_934_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\994_986\994_986_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\569\569_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\146_256\146_256_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\468_470\468_470_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\690\690_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\918\918_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\313\313_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\742\742_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\060_088\060_088_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\410\410_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\118_120\118_120_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\855_801\855_801_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\007\007_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\239_218\239_218_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\656_666\656_666_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\274\274_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\154_386\154_386_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\073_024\073_024_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\658\658_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\538\538_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\601_653\601_653_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\663_231\663_231_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\388\388_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\797\797_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\361_448\361_448_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\699_734\699_734_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\287_426\287_426_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\649_816\649_816_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\952\952_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\918\918_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\408\408_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\285\285_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\663_231\663_231_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\912_927\912_927_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\898\898_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\404_429\404_429_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\382\382_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\648_654\648_654_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\598\598_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\547_574\547_574_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\631_551\631_551_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\840\840_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\119_123\119_123_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\945_044\945_044_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\727_729\727_729_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\160\160_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\250\250_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\052\052_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\497_403\497_403_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\161_141\161_141_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\434_438\434_438_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\143_140\143_140_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\623\623_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\449\449_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\575\575_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\245\245_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\689_690\689_690_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\794_779\794_779_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\788\788_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\687\687_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\575\575_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\391\391_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\286\286_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\199\199_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\644\644_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\923_023\923_023_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\587\587_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\286_267\286_267_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\463_464\463_464_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\453\453_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\846\846_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\952_882\952_882_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\954\954_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\988\988_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\307\307_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\051\051_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\488\488_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\793\793_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\203\203_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\751\751_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\126_104\126_104_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\529\529_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\583_558\583_558_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\820\820_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\237_236\237_236_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\381_376\381_376_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\294\294_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\100\100_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\299\299_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\365_307\365_307_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\630_623\630_623_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\654\654_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\201_203\201_203_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\877_886\877_886_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\728\728_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\013_883\013_883_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\733\733_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\747_854\747_854_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\841\841_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\607_683\607_683_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\649_816\649_816_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\247_229\247_229_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\095\095_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\247\247_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\449_451\449_451_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\894\894_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\731_741\731_741_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\066_062\066_062_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\275\275_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\955\955_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\930\930_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\010_005\010_005_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\802_885\802_885_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\732_691\732_691_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\707\707_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\470_468\470_468_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\058\058_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\654\654_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\520\520_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\288\288_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\262\262_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\357_432\357_432_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\074_825\074_825_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\543\543_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\993\993_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\233\233_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\777\777_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\873\873_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\785_736\785_736_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\686_696\686_696_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\084_042\084_042_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\926\926_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\658_627\658_627_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\742_775\742_775_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\111_094\111_094_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\327\327_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\713\713_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\639\639_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\973_970\973_970_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\547_574\547_574_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\296_293\296_293_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\965\965_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\225\225_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\392\392_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\382_409\382_409_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\093\093_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\808\808_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\350_349\350_349_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\592_500\592_500_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\486\486_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\192_134\192_134_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\187_234\187_234_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\885_802\885_802_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\581\581_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\416\416_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\467\467_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\759_755\759_755_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\365\365_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\669_682\669_682_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\746\746_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\503_756\503_756_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\072_037\072_037_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\316\316_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\325\325_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\929_962\929_962_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\828_830\828_830_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\642\642_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\394_373\394_373_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\022\022_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\303\303_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\015\015_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\331_260\331_260_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\558_583\558_583_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\321\321_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\811_920\811_920_frame8.jpg,FAKE
